Type, Txhash,BlockTime Unix,Date, Fee (SOL),  TokenAccount, ChangeType, SPL BalanceChange, Pre Balancer,PostBalancer,TokenAddress,TokenName(off-chain), Symbol(off-chain),SolTransfer Source,SolTransfer Destination,Amount (SOL)
SolTransfer,61JQzhmbB1rDePgyy1asXDUxybXb5nMVNVhDSeECcZ2qJkfVoLDxupirRwE5csGCAz59tmXPnXt85oepySgx7vVy,1719277889,2024-06-25T01:11:29,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.5
SolTransfer,5Xj8MCKEHx1rMpHBtq25iawzAu9j2rEAQBTuwLB1KGe7dXvYv4FSXRdZYUV4CpXPTA337AK88MVMT4ujnniRNGHV,1719277870,2024-06-25T01:11:10,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.5
SolTransfer,5j97bjFpfeyYbWj6XCGoihg8wQaJzkuM4jmgntNqLnwNB1P34UAzUKvPUA4aZZbFVL7HjSN5918q4fi5suewPcEw,1719277121,2024-06-25T00:58:41,0.00001,,,,,,,Solana,SOL,DzYZA34aVREJMHZATUwms1nde71eoZMNq1PSXFbGZp4G,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,0.000001
SolTransfer,5LGaoCgAcCsEDAG4Tjf588amjGq5HKoJku85mAXwZATdcXZ6gyQjZGXGpyHpS4HciWCgQwWEPA6z4XUB9TxLjeKX,1719277075,2024-06-25T00:57:55,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.7
SolTransfer,2tmHHv3MmhENSXmGzyp8EEQmrkLEESXFu2tjUNPNV6UJEbDVDGah8s4GqBK4kcHMPRzh2vPyKqdy15cSeostn4Yc,1719276717,2024-06-25T00:51:57,0.000068815,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,2P4PFFgWqAqZBkNJoEn1vJQve8MAorKEqAYt64fhRUBamEP35XxSkGKTHPgb9y228hqZHpJogysejR9UpWmfbr1w,1719276692,2024-06-25T00:51:32,0.000068815,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,3dL2WZMU3KLDHEdgEMFe2X1ppL1tPkV2LQdhLrfMNwmB,0.2
SolTransfer,2P4PFFgWqAqZBkNJoEn1vJQve8MAorKEqAYt64fhRUBamEP35XxSkGKTHPgb9y228hqZHpJogysejR9UpWmfbr1w,1719276692,2024-06-25T00:51:32,0.000068815,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,2P4PFFgWqAqZBkNJoEn1vJQve8MAorKEqAYt64fhRUBamEP35XxSkGKTHPgb9y228hqZHpJogysejR9UpWmfbr1w,1719276692,2024-06-25T00:51:32,0.000068815,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,0.002
SolTransfer,34fdi2sjeNTpa2wy1zUrRbdHL6wAhHJJS2vcWnHRBpcGRf7CLFbGaeFwym6isES5jgskDyzCWEpYbXzM6ERPVAYx,1719276176,2024-06-25T00:42:56,0.000005115,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,5vQsqG5DQbDBkidUUjfKk4AmieDGHc9NQDUMPDhL2ZN61hVJNS5Lq7Ag3iD1qNJQ5AHEkjv46aknG7kFFLpCtxRL,1719276148,2024-06-25T00:42:28,0.000005084,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,2enKrrzymKpsrMzZJxQBs879kZw6zjcXZmhzoPvLxAp53DUJYSUX1NzNGjUpiRMiEmZVeDGBUWbbQKwbmCucpbRD,1719276121,2024-06-25T00:42:01,0.00001,,,,,,,Solana,SOL,DzYZA34aVREJMHZATUwms1nde71eoZMNq1PSXFbGZp4G,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,0.000001
SolTransfer,5kdjKZnAtZAzcPMMrv9pLP9rB2Wx5zYG1HZVBwB721eiDJiw2sxX7tHRLCUh9YWb2a8QDMBJE8qmVtB8z8wDmhpi,1719276069,2024-06-25T00:41:09,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.5
SolTransfer,5uYxPGdk6cLJZup4yeZ1VLK1cMgQvLpDUFQnKMWAVjfFUYigC5icPdD64izp2Dn4gNY2W1JS7gtdPoS5x7DkiDfV,1719275542,2024-06-25T00:32:22,0.00001,,,,,,,Solana,SOL,DzYZA34aVREJMHZATUwms1nde71eoZMNq1PSXFbGZp4G,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,0.000001
SolTransfer,2TdPLUYnfXqrChrVkGsKpueoTpwqK535z8LcrksFfdgfrbwKnqwTeNyq2VqdmBH1BhF2L3UJm1o4kyN9VVHZdAmo,1719275483,2024-06-25T00:31:23,0.000019868,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.4
SolTransfer,2u535qH1BHeKrU3Bie9BL4upfvN1nTc4BQwFbUZzLrKrQ1ZtA3nGabuqRQ7F9gXueQ7wC4bMdKGjJ4iRaX4eamxJ,1719274499,2024-06-25T00:14:59,0.00001,,,,,,,Solana,SOL,DzYZA34aVREJMHZATUwms1nde71eoZMNq1PSXFbGZp4G,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,0.000001
SolTransfer,2wsnLr1Xyvy23MAC5BeDedXnWECFSGjVbEJA1KLXop492qkekee547kkHTXw236Cony1o6PacNhvQw1MWfRN6RM2,1719274444,2024-06-25T00:14:04,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.2
SolTransfer,2YsWgykewbpyQVPsP7uTVTe91pL7pGmEzqP2rYj5tVhi3bMsJTV6qRNXXs8NagXUHxCwJmZdPDDq1vkQaMoC4EkJ,1719160337,2024-06-23T16:32:17,0.000005039,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,M5KqJeu4ADAaHJTX56rnhN585apMCcZM5sh9xBfbHs1Cgx1KgekdCk6vSDV9iMqpWeDBh1GABxVhooCqFPS3efV,1719160302,2024-06-23T16:31:42,0.000005081,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,2oawESaniNwxvnfHSScfwsFsQ15i26Naa9Z7DqjvuQGE5HioBqwo5VgQ2UZhYPgL4RYw13HAXDNVd7fH9QXCHwyJ,1719160178,2024-06-23T16:29:38,0.000065,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,22tNJX16wL1xD69QVbecxzZJg8mgsaA1ZyniFmpRAmiR,0.5
SolTransfer,qUeWAB2ZeSiPbuzs6JtXaiqtV1GvcKRKUiArrarHzcBKJbuMnUqjq5xHHF7UNCuvU8qNDtQtWxCfcBAi3SRXWPe,1719019677,2024-06-22T01:27:57,0.000035102,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.53
SolTransfer,4XzGPz44oPUYQDRDuPPbwTWukcSTehTgfXFe4A1mEfvqHWqu6k6RS3GqXHYruzhA5oN3BYR8RAeRW9nTfaUA1GPy,1719019630,2024-06-22T01:27:10,0.000027445,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,2JvjNfmTnc7E5M8wvRtQ2YeRKmYdbyNVuZhnxUrSgrNVf8snQoFFzQTYaurzC15EHi2yPCriMB9Kg5gSjWRAubrw,1719019523,2024-06-22T01:25:23,0.000005,,,,,,,Solana,SOL,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.5409
SolTransfer,nZoFnXjSjXvBV8RT9xWDhXPzUGD43uXtBEFX1njBCqtSd4g4MWTnLyyBksCvn5qF3apkDMvAiwJEejNvzoi6oy7,1718906378,2024-06-20T17:59:38,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,2.3
SolTransfer,58iExAEaWhegsh6qWzULsMJy3QUg46PTubhkeCQQsvN5VChmeYnq2SHcNqKCsRf839SWQ6zJ587UQZjGsP9Ap5cV,1718843624,2024-06-20T00:33:44,0.000022231,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.85
SolTransfer,36BcY94fo65y1Jzt7TJsxZzuite2Dgtx5Qb8NhTqERBH41LhqMDsKtecG7eFsNUyFmgeXhXuUWe45sDAnfnzEDxj,1718843604,2024-06-20T00:33:24,0.000005005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.85
SolTransfer,2ExvAzaEdqiozPNkLKQwkgzTJynJXASJTTtm4W3aSXVYJjnqhUU58zyM4nG9pX4pWVXF9H22Z1EP2uRoUDhwAzHM,1718842526,2024-06-20T00:15:26,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.85
SolTransfer,3WA2Kje68zZKApmcpmkWS83ZpUaAjv3ZTAgXjCrAkAAxCazQiQX47WXU9tJYh7LHuyKJ2QmF1Ax1RLxZAtoW86o2,1718842484,2024-06-20T00:14:44,0.000005039,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,5ThB7f9MUw85cGdVwqK4gDk5FjtNGjk9U7HHzkhyMEJ9q4JeJPFjKGXTWNMvGYQqAqL2MppgMkbrtEY4WMcVnKFs,1718809425,2024-06-19T15:03:45,0.000006687,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,5j4atMLooWw9UwtYU8sKfayA7zruTteRNcJSs9V8Y99x2YcnqrfVg5MmX9HkSHqr22YZGyTCeLLoDdyY7ae6F6Bn,1718809166,2024-06-19T14:59:26,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.7
SolTransfer,21Fz7bzXDsdxYSwAwV376EtXBm5VjS4Z8wemPe8p1CLFoLSyg3ojZvbW5VXEgB8rGiPA9PeE3VRKrNmUTG7pdyvS,1718808788,2024-06-19T14:53:08,0.000005,,,,,,,Solana,SOL,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.7247
SolTransfer,3YdATQV6cPCfCKFRhTk2ystscdf2jUMvk6hMqVqLz5nnyh1n89zGm3hVzEE8iePCmVw6hUpuuTGx1vV2zjrzUAnj,1718689462,2024-06-18T05:44:22,0.000072364,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.85
SolTransfer,3YeXBJU7dYUAmnCrGFJSzyG6SEdKxb8RsMvCjHsK7MH4cMbwUr3Es7nD99kCsGoS4GWbhqz7RqHbbTqPC8VJ4ruF,1718677031,2024-06-18T02:17:11,0.00001842,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.85
SolTransfer,61FoQ6CmMfKD6jPUrykCHdsrWeR3wbqzBSGVNYtd51XbFqyN66XTm8kD861ShrRNdrpUkYKSBUVRkE4wyuMEijeA,1718649374,2024-06-17T18:36:14,0.000005031,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,2jCekjobgqZkoxf1AtJLyfrKBPGcheQtj7aGvhFBVy2XSJwCPsMG8wQHcERxiXksodfBiAr8GW6WCSnRb5Gqdxhz,1718649361,2024-06-17T18:36:01,0.000005031,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,3h5C9CjdbtXiUdLJqh7vALbxMsBbB4kU2wx5yZW9RLJi66jKuxacxge2GMLHjjYmtHUgeHXjTPyHHKQCAf36fZPJ,1718649294,2024-06-17T18:34:54,0.000018428,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.15
SolTransfer,3NysbjKoU9r32sXX2PyQbXMs1Cp3rqLnRUdEULUiMBwf2qMf2NBE1ntP7aj6Q6grw5UfHf5DK2qCJwE9DpW89wDo,1718561383,2024-06-16T18:09:43,0.000022423,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.65
SolTransfer,FibQDJ86r2GRJDyjhZWNhCLx9TkxRLj3wrQKbLbSzSMTo2P6vDJQUzPGGF8ZVn46v3nKcUxnxMyfdE24oBPDvEg,1718561347,2024-06-16T18:09:07,0.000018431,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.2
SolTransfer,2BwjMMRwNeBc2iD3v9ydHeA5v3SN52H8o8FKL6LTe7JYXqcHWmQTkDgn9XjWd2Hyrj2e8Y5U8GK7PUUAWfjSdWx7,1718555254,2024-06-16T16:27:34,0.000018431,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.05
SolTransfer,2BRa1L79rtoyh47cXdctwcSG4cysAdErxhtK6JczrkkFUt6LsmKqCpqvi1ZxCFi8fJvjxKJ5Ps9mWV5rrLcjuQT9,1718536716,2024-06-16T11:18:36,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.4
SolTransfer,2vNCipfzbYQqC6iMS3RwiCRBrRnudjRWkmB5iZxGQtMAwmHKyEgBWD27ZKfqg3JsKf2abmB8er3ZjZ2Yb7egh9xb,1718536701,2024-06-16T11:18:21,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.4
SolTransfer,4uHPNmhw9CJwQkkng5MuWwvaF1TQS7YTqGHsx67xnhh4vMGZbcUqXMmW4qVeZePh2vzVvbdPBuVzJobS6piWBwmz,1718536684,2024-06-16T11:18:04,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.4
SolTransfer,42znbY8EFYUFjvEHGbaSJQ8mQ4N2BxzSQJSw2VYrZyxakTvnxFX1w4d6cTeTeeMp1hedm6YkquwmJuqyFV7kpBpr,1718536671,2024-06-16T11:17:51,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.4
SolTransfer,64EfPHzHEWFX2ge1c6gpoZVqoBTb43aRWEzB3xJnvdBdJQDwmpmCuLjYS8kRYxTC29idonHqo17WLWocxQj1xkJH,1718536457,2024-06-16T11:14:17,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.1
SolTransfer,5MzYTLXf3yTTRfMXnjH7g26uJafu58jyNr5mUFR1sADHQrY42gj2ghn5cHzDPPf7jTLkB4jgipc8aRJ5v7rvRog4,1718536441,2024-06-16T11:14:01,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.1
SolTransfer,3KugHmckMVUDm29aPrFiApTQdxK83WYuvDPekkJQgke5JWum6zVKeoz62driNKKbFJ76dnG5mxSj4rJt8BnjAWu4,1718535623,2024-06-16T11:00:23,0.000018431,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,5wEdsagKE6gKSJKq67stLoNyYLNVPXLF3LRrumfwfLpnWD1PsD92rkxu2DXNPVdMPKqLw3ePcyRpZvUuH8AXzbPT,1718535064,2024-06-16T10:51:04,0.000018431,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.9
SolTransfer,47T2DFUrXMy1nXSkp4tTVGeiDUnSZ8NCwSYDEx5ezbBZFBXoQD18e2iQzsBkRvwFVV6vCcccADnzGwSyg8ouJb2a,1718519543,2024-06-16T06:32:23,0.000005035,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,497Cp7i5DyWjK6983yBbsgBovofs6y9Cx4pzKypqgMeUs8GHJ5N9utyKEzJvXmz56JMYF4muGh7wVi9nFFgzeY7M,1718519522,2024-06-16T06:32:02,0.000005035,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,4uquyTeTDDbjTv5EyyXaZ4PZRmewoGTtfsx9U5nHZzdnCtmEGMRbojoLwD8zEwU59mSKDg944A1Tvg9ycZRKJx9o,1718519375,2024-06-16T06:29:35,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,2
SolTransfer,3JDDjp2PEQ8hQErNUFqiafQcfpUHxP7Z1Ly2WqrzaoB93ZYbpNrwVY5tf9x3wAThojAKwK69MxA8LtNJNhiHBqt8,1718519286,2024-06-16T06:28:06,0.000005,,,,,,,Solana,SOL,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,2.1013
SolTransfer,3wc2dVpUz7eKpBQMfyz5SWMBQmJdFB6kVV5rxfJuSWL9v9vGhHYNMWe81XQmRvPmtJZwMd9JjTzFtyzLToMCFZWU,1718459310,2024-06-15T13:48:30,0.000022395,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.8
SolTransfer,3u5S9oGQj7R7UFGXdRNHDzKC6cDqkgvj2Tu81Cd2v7VgahGGTs449f52GrTTC1hxehx1XBMYPBkiBV6gYoQWm8v1,1718407304,2024-06-14T23:21:44,0.000020983,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.8
SolTransfer,1uPobVZdsCg3Tx5qoKVHK37qGDfpbDrsKz3vWeL4GkBf7U9rqvuD2SJZLNa9gydpcPBcoNS7GNXW9mkd6TXLjty,1718407175,2024-06-14T23:19:35,0.000005014,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,27NMAM8mDqhjiSZqu9Y1cUnwSpBaPjCZhRy4HamVDE8x4ANB9KdUXNyhGWWHWB8y2UtMu5WLtDYwkaNH7MTCnaZs,1718407155,2024-06-14T23:19:15,0.000005014,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,54LUkwqK4HVzmZo7GvMUMvmhs1VZraBQFzjqGsgXsJ5Q9t7uv3W4FCP8ePPFG1wwEZjkhmxcQBDSxniZFLWPoWef,1718407062,2024-06-14T23:17:42,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,46irAEVBaytmBXhVcM3YU8rfDGUK3MH3esHU4FtUTEjgSUAr4fGmu6JvejsU6rFT5x6ibTDNNGd56YcbP86Une6T,1718407022,2024-06-14T23:17:02,0.000055562,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,2VXuSnyYxVyfNwik52zCHu7QurcRaYAKMoG2P4YA6gFgL9pJrbv1gzy4kv6bnLSm1MySGDQ2Gq8Ngk6YrZiG76ZR,1718377125,2024-06-14T14:58:45,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.9
SolTransfer,61hBXG1GVhx9tHAF4CQS5TQmc845NTdCiYxVP1MKqKXREhiGGNbTrSdrQfq76rHjxqnMiUmfZ2ATjWcBsQtLEoD1,1718376476,2024-06-14T14:47:56,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.05
SolTransfer,5e2YcNrwUiniSEEGukoB8XVwDQhKBL3czbcVSre9werqRP9AqLfk9AvPvoj2881fzkUZzxX5dxHcVAJ7s1xk24iV,1718375956,2024-06-14T14:39:16,0.000099887,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,3.5
SolTransfer,3GGUnG7PEpzY8Csfo2g4791DufwfFj7jCMzVpyoMND3KCeBP6pEQKvJr8WRAWcjpj1qsgWXQBqHammAm7bc3ih7W,1718375839,2024-06-14T14:37:19,0.000005,,,,,,,Solana,SOL,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,3.5639
SolTransfer,U9hfAtdQWSc4epwiVW4VnhFSmYMCB2b4MgFMVvzhRQEoWR9Pbn784T8sfss8MdGaNp8WSBHxpBgJ9ben9ZJKaTb,1718249365,2024-06-13T03:29:25,0.000018431,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.05
SolTransfer,4XEW3LWLGBXJqRuwUFkug3pNbohipr4bBHWxBqm17FbgEZzDMMqyukMLYga4R1XyzRgXG7wQTz6vQvrJNZ49qHFy,1718249326,2024-06-13T03:28:46,0.000065776,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,4kDWm2cGaP1sNYPkgKmzFiM5oFaZaNF5xjndWs1BmrvS4tXjivduGEQdFbd4qsbi4yRCDdCioHgj9YZBgqPSekL,1718249203,2024-06-13T03:26:43,0.000062882,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,0.0005
